Year,Month,Day,Hour,Minute,Car Data,Temperature [C],Pressure [hPa],Humidity [%],Wind Speed [km/h],Wind Direction [deg],Cloud Cover [%],Precipitation Type,Precipitation Amount [cm],CO2 ppm,Std dev CO2,No. CO2 Measurements
2019,7,8,13,0,7939.0,24.33,1016,56,6.732,56,100,None,0,,,
2019,7,8,14,0,9193.0,25.02,1015,52,5.436,67,77,None,0,,,
2019,7,8,15,0,9371.0,26.23,1015,52,5.9399999999999995,76,100,None,0,,,
2019,7,8,16,0,10271.0,26.59,1014,52,7.74,97,100,None,0,,,
2019,7,8,17,0,10416.0,26.69,1014,53,8.82,115,99,None,0,,,
2019,7,8,18,0,9932.0,26.34,1013,54,10.296,131,68,None,0,,,
2019,7,8,19,0,7388.0,26.14,1014,62,5.508,160,5,None,0,,,
2019,7,8,20,0,5874.0,25.03,1014,68,3.744,149,0,None,0,,,
2019,7,8,21,0,4611.0,23.33,1014,71,5.58,146,0,None,0,,,
2019,7,8,22,0,3636.0,21.58,1014,72,9.936,167,0,None,0,,,
2019,7,8,23,0,2584.0,20.12,1015,61,7.5600000000000005,170,40,None,0,,,
2019,7,9,0,0,1426.0,18.94,1014,61,9.360000000000001,190,20,None,0,,,
2019,7,9,1,0,898.0,18.75,1014,81,12.384,215,0,None,0,,,
2019,7,9,2,0,560.0,18.9,1014,86,11.448,228,0,None,0,,,
2019,7,9,3,0,750.0,19.88,1015,86,11.016,238,0,None,0,,,
2019,7,9,4,0,1773.0,19.24,1014,88,10.656,251,0,None,0,,,
2019,7,9,5,0,4965.0,19.06,1015,87,10.404,269,0,None,0,,,
2019,7,9,6,0,8348.0,18.86,1015,83,9.828,282,0,None,0,,,
2019,7,9,7,0,11952.0,19.41,1016,76,10.044,317,0,None,0,,,
2019,7,9,8,0,11062.0,20.98,1016,71,10.908,323,6,None,0,,,
2019,7,9,9,0,9375.0,23.38,1016,67,9.036,323,71,None,0,,,
2019,7,9,10,0,8911.0,26.74,1016,64,7.812,321,35,None,0,,,
2019,7,9,11,0,7656.0,26.98,1016,53,8.64,332,34,None,0,,,
2019,7,9,12,0,8181.0,27.34,1016,44,9.468,338,50,None,0,,,
2019,7,9,13,0,8604.0,28.41,1017,42,6.372,340,81,None,0,,,
2019,7,9,14,0,9575.0,29.38,1016,40,1.9440000000000002,4,47,None,0,,,
2019,7,9,15,0,9626.0,29.8,1015,40,1.296,113,8,None,0,,,
2019,7,9,16,0,10176.0,30.02,1016,40,4.176,135,13,None,0,,,
2019,7,9,17,0,10110.0,30.09,1016,40,8.46,144,31,None,0,,,
2019,7,9,18,0,8783.0,30.06,1015,44,14.904,150,82,None,0,,,
2019,7,9,19,0,8075.0,29.7,1015,52,7.056,229,87,None,0,,,
2019,7,9,20,0,6265.0,28.76,1015,55,7.884,213,46,None,0,,,
2019,7,9,21,0,5071.0,27.03,1015,59,8.136,220,26,None,0,,,
2019,7,9,22,0,3875.0,24.98,1016,64,9.0,232,12,None,0,,,
2019,7,9,23,0,2667.0,23.58,1016,72,8.388,232,59,None,0,,,
2019,7,10,0,0,1674.0,21.76,1016,56,16.56,290,57,None,0,,,
2019,7,10,1,0,759.0,21.07,1016,56,16.56,280,100,None,0,,,
2019,7,10,2,0,593.0,20.22,1016,56,16.56,260,100,None,0,,,
2019,7,10,3,0,728.0,19.94,1016,53,12.96,290,75,None,0,,,
2019,7,10,4,0,1746.0,19.28,1016,60,14.76,320,77,None,0,,,
2019,7,10,5,0,5090.0,18.73,1016,60,12.96,330,81,None,0,,,
2019,7,10,6,0,8246.0,18.34,1016,53,12.96,330,89,None,0,,,
2019,7,10,7,0,11893.0,18.21,1016,60,12.96,320,90,None,0,,,
2019,7,10,8,0,11736.0,19.82,1017,64,11.16,300,94,None,0,,,
2019,7,10,9,0,9375.0,22.64,1017,49,9.360000000000001,300,40,None,0,,,
2019,7,10,10,0,8694.0,25.37,1017,68,5.5440000000000005,287,100,None,0,,,
2019,7,10,11,0,8138.0,27.94,1017,59,3.2760000000000002,280,94,None,0,,,
2019,7,10,12,0,8126.0,29.12,1017,49,0.5760000000000001,204,85,None,0,,,
2019,7,10,13,0,8742.0,30.09,1017,49,2.556,153,85,None,0,,,
2019,7,10,14,0,10028.0,30.89,1016,45,4.968,137,72,None,0,,,
2019,7,10,15,0,9558.0,31.29,1016,44,8.28,121,59,None,0,,,
2019,7,10,16,0,9985.0,31.25,1016,54,22.32,110,40,None,0,,,
2019,7,10,17,0,10490.0,29.6,1016,49,16.740000000000002,123,83,None,0,,,
2019,7,10,18,0,9563.0,28.47,1016,55,18.072,130,91,None,0,,,
2019,7,10,19,0,8280.0,27.62,1015,68,11.232000000000001,130,93,None,0,,,
2019,7,10,20,0,6510.0,26.63,1016,68,11.376000000000001,141,96,None,0,,,
2019,7,10,21,0,5581.0,25.48,1015,69,10.98,152,48,None,0,,,
2019,7,10,22,0,4357.0,24.17,1016,71,11.268,169,3,None,0,,,
2019,7,10,23,0,2591.0,23.36,1015,68,11.16,150,75,None,0,,,
2019,7,11,0,0,1748.0,22.68,1015,68,7.5600000000000005,170,20,None,0,,,
2019,7,11,1,0,994.0,21.88,1015,73,7.5600000000000005,180,20,None,0,,,
2019,7,11,2,0,604.0,21.28,1015,88,14.76,210,26,None,0,,,
2019,7,11,3,0,730.0,21.23,1015,85,7.5600000000000005,200,54,None,0,,,
2019,7,11,4,0,1701.0,20.65,1015,78,7.5600000000000005,180,20,None,0,,,
2019,7,11,5,0,4566.0,19.83,1015,81,7.5600000000000005,190,20,None,0,,,
2019,7,11,6,0,7559.0,19.33,1015,100,11.16,180,21,None,0,,,
2019,7,11,7,0,11968.0,19.33,1015,84,9.360000000000001,180,40,None,0,,,
2019,7,11,8,0,11308.0,20.46,1016,89,6.228,204,85,None,0,,,
2019,7,11,9,0,9494.0,22.37,1016,88,6.912,179,64,None,0,,,
2019,7,11,10,0,9009.0,23.47,1016,85,9.432,169,89,None,0,,,
2019,7,11,11,0,8330.0,25.22,1015,81,12.276000000000002,169,73,None,0,,,
2019,7,11,12,0,8983.0,25.63,1014,71,14.076,167,51,None,0,,,
2019,7,11,13,0,8712.0,27.06,1014,69,16.56,150,75,None,0,,,
2019,7,11,14,0,9392.0,27.62,1013,68,16.344,170,97,rain,1.3,,,
2019,7,11,15,0,9722.0,27.76,1013,75,19.152,169,98,rain,1.7999999999999998,,,
2019,7,11,16,0,9134.0,26.5,1013,73,21.996000000000002,174,97,rain,1.6,,,
2019,7,11,17,0,10159.0,26.62,1012,72,20.664,173,100,rain,2.9,,,
2019,7,11,18,0,9629.0,26.52,1012,69,22.176000000000002,178,100,None,0,,,
2019,7,11,19,0,8522.0,25.83,1012,75,17.64,178,96,None,0,,,
2019,7,11,20,0,6814.0,25.11,1011,76,16.992,179,99,None,0,,,
2019,7,11,21,0,6024.0,24.28,1011,78,16.524,181,100,None,0,,,
2019,7,11,22,0,5105.0,23.35,1011,81,16.740000000000002,178,100,None,0,,,
2019,7,11,23,0,2613.0,22.94,1012,85,16.092,176,100,None,0,,,
2019,7,12,0,0,1828.0,22.71,1011,88,15.336,175,100,rain,4.1,,,
2019,7,12,1,0,1367.0,22.46,1010,90,15.048,171,100,rain,16.9,,,
2019,7,12,2,0,844.0,21.71,1010,93,13.068,164,100,rain,7.1,,,
2019,7,12,3,0,938.0,21.03,1009,94,9.468,158,100,rain,17.1,,,
2019,7,12,4,0,1683.0,20.8,1008,94,6.696000000000001,157,100,rain,39.1,,,
2019,7,12,5,0,4506.0,20.73,1007,95,6.12,177,100,rain,53.2,,,
2019,7,12,6,0,7690.0,20.74,1007,95,2.52,145,100,rain,41.2,,,
2019,7,12,7,0,10637.0,21.14,1006,94,3.9960000000000004,86,100,rain,9.7,,,
2019,7,12,8,0,11215.0,21.23,1006,94,7.5600000000000005,118,100,rain,10.1,,,
2019,7,12,9,0,9578.0,21.55,1006,95,6.696000000000001,109,100,rain,4.4,,,
2019,7,12,10,0,8565.0,22.01,1006,96,3.9600000000000004,67,100,rain,12.1,,,
2019,7,12,11,0,8395.0,21.99,1005,91,7.236,28,100,rain,8.299999999999999,,,
2019,7,12,12,0,9354.0,23.05,1005,81,10.944,16,100,rain,2.5,,,
2019,7,12,13,0,9649.0,24.43,1005,79,11.735999999999999,12,84,rain,2.5,,,
2019,7,12,14,0,10073.0,26.32,1005,75,10.44,5,39,rain,2.5,,,
2019,7,12,15,0,9239.0,28,1004,73,9.864,3,42,None,0,,,
2019,7,12,16,0,9300.0,28.45,1004,73,8.136,17,28,None,0,,,
2019,7,12,17,0,10147.0,24.49,1005,73,8.244,46,36,rain,7.6,,,
2019,7,12,18,0,9605.0,23.78,1005,75,8.352,67,35,rain,31.400000000000002,,,
2019,7,12,19,0,8361.0,24.59,1005,91,3.528,58,57,rain,18.799999999999997,,,
2019,7,12,20,0,6726.0,24.49,1006,92,2.952,150,30,rain,3.0,,,
2019,7,12,21,0,5782.0,23.54,1006,92,3.3480000000000003,174,16,None,0,,,
2019,7,12,22,0,5653.0,22.86,1007,93,2.664,134,9,None,0,,,
2019,7,12,23,0,4605.0,22.25,1008,94,4.824000000000001,108,17,rain,53.3,,,
2019,7,13,0,0,2957.0,21.88,1008,96,3.384,128,69,rain,5.699999999999999,,,
2019,7,13,1,0,2161.0,21.61,1008,95,2.232,235,77,rain,2.5,,,
2019,7,13,2,0,1531.0,21.31,1008,100,9.360000000000001,250,24,None,0,,,
2019,7,13,3,0,998.0,21.38,1009,100,16.56,310,25,None,0,,,
2019,7,13,4,0,1267.0,20.97,1009,91,14.184,320,23,None,0,,,
2019,7,13,5,0,2320.0,20.38,1009,87,15.3,324,25,None,0,,,
2019,7,13,6,0,3565.0,19.94,1009,87,14.688,323,25,None,0,,,
2019,7,13,7,0,4793.0,19.81,1010,76,14.796000000000001,328,77,None,0,,,
2019,7,13,8,0,5877.0,20.52,1011,76,12.78,325,59,None,0,,,
2019,7,13,9,0,7088.0,22.12,1012,59,12.96,300,40,None,0,,,
2019,7,13,10,0,7872.0,23.82,1012,75,10.08,324,16,None,0,,,
2019,7,13,11,0,8564.0,25.72,1012,69,9.072000000000001,329,10,rain,2.5,,,
2019,7,13,12,0,8520.0,26.73,1012,65,6.912,318,32,None,0,,,
2019,7,13,13,0,8738.0,27.72,1012,61,4.824000000000001,298,84,None,0,,,
2019,7,13,14,0,9073.0,28.63,1011,59,1.548,297,77,None,0,,,
2019,7,13,15,0,8488.0,29.38,1011,59,3.6,243,70,rain,2.5,,,
2019,7,13,16,0,8402.0,29.46,1011,57,4.284,216,58,None,0,,,
2019,7,13,17,0,8610.0,29.94,1011,56,6.192,173,38,None,0,,,
2019,7,13,18,0,8144.0,29.92,1010,55,10.944,152,18,None,0,,,
2019,7,13,19,0,7232.0,29.49,1011,67,7.38,211,0,None,0,,,
2019,7,13,20,0,5917.0,28.51,1011,71,7.2,214,0,None,0,,,
2019,7,13,21,0,5988.0,27.33,1011,72,8.136,209,0,None,0,,,
2019,7,13,22,0,5562.0,25.61,1011,70,11.16,214,1,None,0,,,
2019,7,13,23,0,4929.0,24.36,1011,71,11.952,225,3,None,0,,,
2019,7,14,0,0,3030.0,23.79,1012,73,11.592,229,1,None,0,,,
2019,7,14,1,0,2114.0,23.1,1011,73,11.844000000000001,222,5,None,0,,,
2019,7,14,2,0,1674.0,22.45,1011,76,12.852,216,5,None,0,,,
2019,7,14,3,0,946.0,22.26,1011,78,13.428,219,11,None,0,,,
2019,7,14,4,0,1115.0,21.82,1010,79,14.04,220,18,None,0,,,
2019,7,14,5,0,1572.0,21.55,1011,82,13.824,226,26,None,0,,,
2019,7,14,6,0,2424.0,21.4,1011,84,12.6,239,22,None,0,,,
2019,7,14,7,0,3057.0,21.34,1011,82,11.700000000000001,250,41,None,0,,,
2019,7,14,8,0,4026.0,22.32,1012,81,10.332,257,33,None,0,,,
2019,7,14,9,0,5591.0,24.28,1012,79,9.072000000000001,263,20,None,0,,,
2019,7,14,10,0,7213.0,26.81,1012,77,8.928,266,9,None,0,,,
2019,7,14,11,0,8108.0,28.19,1011,67,8.712,269,2,None,0,,,
2019,7,14,12,0,8430.0,28.88,1011,58,8.388,264,19,None,0,,,
2019,7,14,13,0,8205.0,29.83,1011,59,8.46,273,31,None,0,,,
2019,7,14,14,0,8457.0,30.98,1010,55,8.064000000000002,293,21,None,0,,,
2019,7,14,15,0,8479.0,30.76,1010,55,7.848000000000001,313,37,rain,1.2,,,
2019,7,14,16,0,8576.0,30.71,1010,52,7.416,326,30,None,0,,,
2019,7,14,17,0,8285.0,30.89,1010,49,7.056,338,47,None,0,,,
2019,7,14,18,0,8013.0,30.2,1010,56,4.86,7,27,None,0,,,
2019,7,14,19,0,7402.0,29.72,1011,68,6.66,323,65,None,0,,,
2019,7,14,20,0,6337.0,28.45,1011,82,6.984,306,32,None,0,,,
2019,7,14,21,0,5792.0,27.32,1012,86,8.892000000000001,309,22,None,0,,,
2019,7,14,22,0,4499.0,26.19,1013,76,11.376000000000001,319,12,None,0,,,
2019,7,14,23,0,3001.0,25.2,1013,74,13.212,333,6,None,0,,,
2019,7,15,0,0,1967.0,24.12,1014,70,14.868,345,2,None,0,,,
2019,7,15,1,0,1226.0,23.06,1014,66,16.416,354,74,None,0,,,
2019,7,15,2,0,702.0,22.21,1014,68,16.128000000000004,350,99,None,0,,,
2019,7,15,3,0,781.0,21.19,1014,67,15.264000000000001,342,94,None,0,,,
2019,7,15,4,0,1898.0,20.53,1014,68,13.572000000000001,335,15,None,0,,,
2019,7,15,5,0,5242.0,19.76,1014,71,13.356,327,12,None,0,,,
2019,7,15,6,0,8397.0,19.06,1015,73,12.744,320,35,None,0,,,
2019,7,15,7,0,11902.0,18.58,1016,72,16.56,320,26,None,0,,,
2019,7,15,8,0,11250.0,19.6,1016,57,14.76,290,20,None,0,,,
2019,7,15,9,0,9657.0,20.98,1017,69,12.24,306,33,None,0,,,
2019,7,15,10,0,8390.0,22.47,1017,67,12.996,314,2,None,0,,,
2019,7,15,11,0,7695.0,24.01,1016,59,12.132000000000001,315,14,None,0,,,
2019,7,15,12,0,7907.0,25.03,1017,52,10.188,307,33,None,0,,,
2019,7,15,13,0,7969.0,25.98,1016,52,9.107999999999999,301,2,None,0,,,
2019,7,15,14,0,9438.0,26.9,1016,48,8.46,303,11,None,0,,,
2019,7,15,15,0,9667.0,27.53,1015,47,5.652,297,3,None,0,,,
2019,7,15,16,0,10067.0,28,1015,47,4.5360000000000005,277,26,None,0,,,
2019,7,15,17,0,10697.0,28.35,1015,46,4.392,272,31,None,0,,,
2019,7,15,18,0,10209.0,28.23,1014,45,3.168,271,46,None,0,,,
2019,7,15,19,0,7646.0,27.75,1015,55,8.46,294,76,None,0,,,
2019,7,15,20,0,5907.0,26.67,1015,69,7.74,305,94,None,0,,,
2019,7,15,21,0,5037.0,25.25,1015,70,7.308,309,98,None,0,,,
2019,7,15,22,0,3715.0,23.79,1016,74,7.2,299,79,None,0,,,
2019,7,15,23,0,2564.0,22.38,1016,56,18.36,320,45,None,0,,,
2019,7,16,0,0,,21.13,1016,60,16.56,320,29,None,0,,,
2019,7,16,1,0,,20.46,1017,64,14.76,320,25,None,0,,,
2019,7,16,2,0,,19.26,1017,68,14.76,330,27,None,0,,,
2019,7,16,3,0,,18.56,1017,72,12.96,310,79,None,0,,,
2019,7,16,4,0,,18.09,1017,72,11.16,310,73,None,0,,,
2019,7,16,5,0,,17.59,1017,72,12.96,320,78,None,0,,,
2019,7,16,6,0,,16.97,1017,68,11.16,340,61,None,0,,,
2019,7,16,7,0,,16.87,1017,68,9.360000000000001,340,73,None,0,,,
2019,7,16,8,0,,18.47,1018,72,11.16,330,83,None,0,,,
2019,7,16,9,0,,21.33,1019,73,3.8160000000000003,318,83,None,0,,,
2019,7,16,10,0,,23.44,1019,70,3.024,279,88,None,0,,,
2019,7,16,11,0,,25.57,1018,62,3.492,228,97,None,0,,,
2019,7,16,12,0,,27.06,1017,55,4.176,215,99,None,0,,,
2019,7,16,13,0,,27.99,1017,53,6.3,202,92,None,0,,,
2019,7,16,14,0,,28.94,1016,48,8.172,195,90,None,0,,,
2019,7,16,15,0,,29.84,1016,44,8.136,198,84,None,0,,,
2019,7,16,16,0,,30,1016,42,8.568,192,47,None,0,,,
2019,7,16,17,0,,29.48,1015,44,9.612,185,35,None,0,,,
2019,7,16,18,0,,29.15,1015,49,12.312,171,84,None,0,,,
2019,7,16,19,0,,28.97,1014,65,11.556000000000001,197,93,None,0,,,
2019,7,16,20,0,,28.39,1014,68,11.556000000000001,180,73,None,0,,,
2019,7,16,21,0,,27.28,1014,70,14.076,185,44,None,0,,,
2019,7,16,22,0,,26.31,1014,68,15.120000000000001,198,69,None,0,,,
2019,7,16,23,0,,25.8,1015,68,16.776,209,51,None,0,,,
2019,7,17,0,0,,25.29,1014,69,17.208000000000002,219,23,None,0,,,
2019,7,17,1,0,,24.83,1014,69,17.712,224,6,None,0,,,
2019,7,17,2,0,,24.38,1014,72,18.144000000000002,227,17,None,0,,,
2019,7,17,3,0,,24.21,1014,73,17.712,225,9,None,0,,,
2019,7,17,4,0,,23.91,1013,75,17.388,225,13,None,0,,,
2019,7,17,5,0,,23.57,1013,78,16.956,228,20,None,0,,,
2019,7,17,6,0,,23.55,1013,81,16.596,229,18,None,0,,,
2019,7,17,7,0,,23.44,1013,81,14.04,235,26,None,0,,,
2019,7,17,8,0,,23.98,1013,80,14.544,232,64,None,0,,,
2019,7,17,9,0,,24.75,1014,77,12.924,233,87,None,0,,,
2019,7,17,10,0,,25.49,1014,73,12.204,226,98,None,0,,,
2019,7,17,11,0,,26.45,1013,71,10.476,216,91,None,0,,,
2019,7,17,12,0,,27.4,1013,65,11.664000000000001,209,88,None,0,,,
2019,7,17,13,0,,29.53,1012,62,13.5,223,91,None,0,,,
2019,7,17,14,0,,31.31,1012,56,12.204,226,94,None,0,,,
2019,7,17,15,0,,31.45,1011,76,16.416,212,96,rain,37.2,,,
2019,7,17,16,0,,30.83,1011,85,15.912,226,96,rain,11.100000000000001,,,
2019,7,17,17,0,,29.92,1010,88,13.68,223,73,None,0,,,
2019,7,17,18,0,,27.54,1011,83,11.664000000000001,223,75,rain,59.2,,,
2019,7,17,19,0,,24.32,1012,87,5.688000000000001,258,100,rain,75.3,,,
2019,7,17,20,0,,23,1011,89,5.436,234,100,rain,18.6,,,
2019,7,17,21,0,,23.2,1012,90,3.708,219,100,rain,9.399999999999999,,,
2019,7,17,22,0,,23.09,1012,92,7.74,222,100,rain,4.699999999999999,,,
2019,7,17,23,0,,22.94,1012,94,8.784,226,100,rain,10.2,,,
2019,7,18,0,0,1695.0,22.94,1013,95,8.388,240,100,rain,5.8999999999999995,,,
2019,7,18,1,0,1263.0,22.94,1013,95,9.324,260,100,rain,2.5,,,
2019,7,18,2,0,1036.0,22.9,1013,96,9.756,245,100,None,0,,,
2019,7,18,3,0,954.0,22.84,1012,84,8.1,253,20,None,0,,,
2019,7,18,4,0,1713.0,22.58,1011,84,5.688000000000001,293,1,None,0,,,
2019,7,18,5,0,4986.0,22.48,1012,84,5.4,130,1,None,0,,,
2019,7,18,6,0,8611.0,22.45,1013,84,10.692,16,20,None,0,,,
2019,7,18,7,0,11295.0,22,1014,93,11.772,42,84,None,0,,,
2019,7,18,8,0,10937.0,21.44,1014,94,13.968,42,94,None,0,,,
2019,7,18,9,0,9772.0,20.47,1015,95,18.396,39,100,rain,9.5,,,
2019,7,18,10,0,9173.0,19.55,1016,95,20.52,37,100,rain,22.3,,,
2019,7,18,11,0,8778.0,19.24,1016,91,22.068,41,100,rain,13.3,,,
2019,7,18,12,0,9181.0,19.88,1016,83,22.356,50,100,rain,4.4,,,
2019,7,18,13,0,9448.0,20.52,1016,81,20.664,54,100,rain,2.5,,,
2019,7,18,14,0,9895.0,20.72,1016,77,18.036,50,100,None,0,,,
2019,7,18,15,0,10162.0,21.1,1016,78,15.264000000000001,55,100,None,0,,,
2019,7,18,16,0,10211.0,21.25,1015,77,13.248000000000001,67,100,rain,2.0,,,
2019,7,18,17,0,10056.0,21.05,1015,77,12.528,68,100,rain,1.2,,,
2019,7,18,18,0,9929.0,20.62,1014,78,11.376000000000001,63,100,None,0,,,
2019,7,18,19,0,8506.0,20.39,1015,82,11.735999999999999,48,100,None,0,,,
2019,7,18,20,0,6782.0,20.07,1014,81,12.348,55,97,None,0,,,
2019,7,18,21,0,5869.0,19.65,1014,80,11.700000000000001,49,100,None,0,,,
2019,7,18,22,0,5278.0,19.29,1014,81,9.936,51,100,None,0,,,
2019,7,18,23,0,3886.0,18.92,1014,83,9.395999999999999,59,99,None,0,,,
2019,7,19,0,0,2127.0,18.34,1014,84,8.496,76,86,None,0,,,
2019,7,19,1,0,1333.0,17.87,1013,86,6.696000000000001,96,94,None,0,,,
2019,7,19,2,0,1052.0,17.63,1013,87,5.760000000000001,93,95,None,0,,,
2019,7,19,3,0,851.0,17.59,1013,87,5.292,80,100,None,0,,,
2019,7,19,4,0,1901.0,17.59,1012,87,3.9600000000000004,35,100,None,0,,,
2019,7,19,5,0,4805.0,17.72,1012,87,4.176,28,100,None,0,,,
2019,7,19,6,0,8143.0,17.93,1012,85,3.9600000000000004,4,100,None,0,,,
2019,7,19,7,0,11129.0,18.12,1012,81,6.12,350,100,None,0,,,
2019,7,19,8,0,11191.0,18.6,1013,81,3.9960000000000004,343,100,None,0,,,
2019,7,19,9,0,9754.0,19.77,1013,83,1.548,351,99,None,0,,,
2019,7,19,10,0,8615.0,21.49,1012,81,0.8280000000000001,260,94,None,0,,,
2019,7,19,11,0,8605.0,23.75,1012,78,3.564,180,80,None,0,,,
2019,7,19,12,0,9311.0,25.5,1011,73,6.8759999999999994,189,36,None,0,,,
2019,7,19,13,0,9687.0,27.02,1011,72,8.172,197,4,None,0,,,
2019,7,19,14,0,10263.0,28.63,1010,69,8.1,233,32,None,0,,,
2019,7,19,15,0,9294.0,30.55,1010,66,9.828,240,84,None,0,,,
2019,7,19,16,0,8854.0,31.53,1009,61,11.34,230,99,None,0,,,
2019,7,19,17,0,9360.0,32.35,1008,57,13.32,231,99,None,0,,,
2019,7,19,18,0,9098.0,32.46,1008,57,13.968,229,99,None,0,,,
2019,7,19,19,0,8415.0,32.15,1008,66,11.628,227,93,None,0,,,
2019,7,19,20,0,6607.0,31.31,1008,68,12.024,216,90,None,0,,,
2019,7,19,21,0,5871.0,30.08,1008,71,14.868,226,95,None,0,,,
2019,7,19,22,0,5549.0,29.02,1008,72,16.092,228,99,None,0,,,
2019,7,19,23,0,4466.0,28.09,1008,79,16.668,231,100,None,0,,,
2019,7,20,0,0,2945.0,27.52,1008,83,16.632,234,98,None,0,,,
2019,7,20,1,0,2017.0,27.04,1008,85,16.632,238,100,None,0,,,
2019,7,20,2,0,1603.0,26.59,1008,87,16.056,246,90,None,0,,,
2019,7,20,3,0,1070.0,26.15,1007,87,14.904,248,99,None,0,,,
2019,7,20,4,0,1293.0,25.85,1007,88,14.292000000000002,254,100,None,0,,,
2019,7,20,5,0,2347.0,25.48,1008,90,13.572000000000001,261,100,None,0,,,
2019,7,20,6,0,3340.0,25.12,1008,90,12.420000000000002,263,99,None,0,,,
2019,7,20,7,0,4652.0,25.01,1009,81,12.816,264,78,None,0,,,
2019,7,20,8,0,5790.0,25.8,1009,80,12.420000000000002,265,82,None,0,,,
2019,7,20,9,0,6402.0,27.91,1010,79,10.872,267,63,None,0,,,
2019,7,20,10,0,7624.0,29.58,1009,78,11.196,279,37,None,0,,,
2019,7,20,11,0,7930.0,30.95,1009,73,11.879999999999999,288,62,None,0,,,
2019,7,20,12,0,8152.0,32.13,1009,66,9.972,286,78,None,0,,,
2019,7,20,13,0,7733.0,33.19,1009,67,6.444,275,75,None,0,,,
2019,7,20,14,0,7799.0,33.93,1008,66,5.832000000000001,225,90,None,0,,,
2019,7,20,15,0,7726.0,34.2,1008,66,7.02,211,97,None,0,,,
2019,7,20,16,0,7396.0,34.65,1007,62,7.596,198,93,None,0,,,
2019,7,20,17,0,7068.0,34.52,1007,59,8.784,186,26,None,0,,,
2019,7,20,18,0,7098.0,34.25,1007,57,11.592,185,26,rain,2.9,,,
2019,7,20,19,0,6690.0,33.96,1006,73,8.676,195,61,None,0,,,
2019,7,20,20,0,5603.0,32.97,1007,73,11.664000000000001,205,86,None,0,,,
2019,7,20,21,0,5515.0,31.9,1007,72,14.112,222,92,None,0,,,
2019,7,20,22,0,4961.0,31,1007,69,14.436,234,90,None,0,,,
2019,7,20,23,0,4164.0,30.21,1007,72,13.176,237,64,None,0,,,
2019,7,21,0,0,2738.0,29.63,1007,77,14.436,238,46,None,0,,,
2019,7,21,1,0,2111.0,29.08,1006,78,14.616,242,49,None,0,,,
2019,7,21,2,0,1505.0,28.14,1006,81,14.508000000000001,250,50,None,0,,,
2019,7,21,3,0,884.0,27.4,1006,81,14.328,256,67,None,0,,,
2019,7,21,4,0,1079.0,27.08,1006,82,13.968,256,77,None,0,,,
2019,7,21,5,0,1552.0,26.51,1006,82,13.356,250,90,None,0,,,
2019,7,21,6,0,2314.0,26.12,1006,83,13.751999999999999,247,86,None,0,,,
2019,7,21,7,0,2882.0,25.98,1006,78,14.22,249,10,None,0,,,
2019,7,21,8,0,3692.0,26.35,1006,77,14.724,254,0,None,0,,,
2019,7,21,9,0,5040.0,27.93,1006,75,15.876000000000001,260,29,None,0,,,
2019,7,21,10,0,6491.0,29.69,1006,74,16.488,258,50,None,0,,,
2019,7,21,11,0,7320.0,30.19,1006,68,17.82,256,65,None,0,,,
2019,7,21,12,0,7854.0,30.62,1006,59,17.928,250,90,None,0,,,
2019,7,21,13,0,7708.0,31.84,1005,58,18.791999999999998,245,12,None,0,,,
2019,7,21,14,0,8179.0,33.28,1005,52,20.052000000000003,250,3,None,0,,,
2019,7,21,15,0,8026.0,33.93,1005,50,20.52,258,8,None,0,,,
2019,7,21,16,0,8189.0,34.16,1005,51,20.376,263,11,None,0,,,
2019,7,21,17,0,8255.0,34.52,1006,49,22.644000000000002,280,45,None,0,,,
2019,7,21,18,0,7534.0,34.23,1006,53,15.947999999999999,277,49,None,0,,,
2019,7,21,19,0,6735.0,33.58,1006,60,11.484,275,65,None,0,,,
2019,7,21,20,0,6760.0,32.43,1007,61,11.34,265,81,None,0,,,
2019,7,21,21,0,6063.0,30.91,1007,63,10.548,259,51,None,0,,,
2019,7,21,22,0,4796.0,29.52,1008,61,10.728,262,5,None,0,,,
2019,7,21,23,0,3147.0,28.48,1008,63,11.952,271,74,None,0,,,
2019,7,22,0,0,1758.0,27.62,1008,64,12.528,283,89,None,0,,,
2019,7,22,1,0,957.0,26.93,1008,64,14.112,295,76,None,0,,,
2019,7,22,2,0,752.0,25.97,1009,69,11.772,293,47,None,0,,,
2019,7,22,3,0,787.0,25.2,1009,69,10.08,293,29,None,0,,,
2019,7,22,4,0,2033.0,24.28,1009,70,11.916,305,51,None,0,,,
2019,7,22,5,0,5312.0,23.46,1009,83,14.76,320,48,None,0,,,
2019,7,22,6,0,8237.0,23.23,1010,77,12.168,325,26,None,0,,,
2019,7,22,7,0,11697.0,22.8,1010,83,16.56,350,6,None,0,,,
2019,7,22,8,0,11567.0,23.61,1011,73,9.612,2,26,None,0,,,
2019,7,22,9,0,9577.0,25.51,1011,75,7.668,12,12,None,0,,,
2019,7,22,10,0,8422.0,26.85,1012,80,9.576,24,34,None,0,,,
2019,7,22,11,0,7607.0,27.02,1012,78,11.592,40,26,None,0,,,
2019,7,22,12,0,7777.0,28.03,1011,77,11.879999999999999,54,34,None,0,,,
2019,7,22,13,0,8185.0,28.04,1012,78,13.536,55,52,None,0,,,
2019,7,22,14,0,9326.0,26.16,1012,81,13.104000000000001,59,85,None,0,,,
